trial_index,subtask,session,loop,trial_id_global,category,sentence,sentence_frame,foil_sentence,foil_sentence_frame,foil_type,chunk_frequency_type,gj_grammatical,gj_error_type,held_out_probe_type,held_out_probe_instance,distractor_words,all_words,previous_encounters,trial_type
7,chunk,2,2,341,unseen_legal,N3 N5,,,,,unseen_legal,,,,,,,0,chunk
8,chunk,2,2,342,illegal,JUMP REVEAL,,,,,illegal,,,,,,,0,chunk
9,chunk,2,2,343,seen_high_freq,N3 HIDE,,,,,seen_high_freq,,,,,,,16,chunk
10,chunk,2,2,344,seen_low_freq,GO N3,,,,,seen_low_freq,,,,,,,2,chunk
11,chunk,2,2,345,seen_low_freq,JUMP N2,,,,,seen_low_freq,,,,,,,3,chunk
12,chunk,2,2,346,seen_low_freq,GO N1,,,,,seen_low_freq,,,,,,,1,chunk
13,chunk,2,2,347,seen_high_freq,N3 GO,,,,,seen_high_freq,,,,,,,6,chunk
14,chunk,2,2,348,seen_low_freq,JUMP N4,,,,,seen_low_freq,,,,,,,2,chunk
15,chunk,2,2,349,seen_high_freq,N2 REVEAL,,,,,seen_high_freq,,,,,,,16,chunk
16,chunk,2,2,350,seen_high_freq,PUSH N4,,,,,seen_high_freq,,,,,,,6,chunk
17,chunk,2,2,351,seen_high_freq,PUSH N2,,,,,seen_high_freq,,,,,,,6,chunk
18,chunk,2,2,352,illegal,HIDE GO,,,,,illegal,,,,,,,0,chunk
19,chunk,2,2,353,unseen_legal,N4 N1,,,,,unseen_legal,,,,,,,0,chunk
20,chunk,2,2,354,illegal,REVEAL GO,,,,,illegal,,,,,,,0,chunk
1,gj,2,2,355,grammatical,SBJ.N2 JUMP-INTR LOC.N1,SBJ-V.INTR-LOC,,,,,grammatical,,,,,,1,gj
2,gj,2,2,356,grammatical,Ab OBJ.N5 SBJ.N2 HIDE-TR,OBJ-SBJ-V.TR,,,,,grammatical,,,,,,3,gj
3,gj,2,2,357,grammatical,OBJ.N5 SBJ.N1 HIDE-TR LOC.N2,OBJ-SBJ-V.TR-LOC,,,,,grammatical,,,,,,6,gj
4,gj,2,2,358,grammatical,SBJ.N5 JUMP-INTR,SBJ-V.INTR,,,,,grammatical,,,,,,4,gj
5,gj,2,2,359,grammatical,OBJ.N5 SBJ.N1 PUSH-TR,OBJ-SBJ-V.TR,,,,,grammatical,,,,,,5,gj
6,gj,2,2,360,grammatical,OBJ.N5 Ab SBJ.N2 HIDE-TR Ab LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,grammatical,,arg-unique-SUBJ,OBJ.N5 Ab SBJ.N2 HIDE-TR Ab LOC.N1,,,0,gj
7,gj,2,2,361,grammatical,Aa SBJ.N4 JUMP-INTR,SBJ-V.INTR,,,,,grammatical,,arg-unique-SUBJ,Aa SBJ.N4 JUMP-INTR,,,0,gj
8,gj,2,2,362,grammatical,Aa SBJ.N1 HIDE-INTR Ab LOC.N5,SBJ-V.INTR-LOC,,,,,grammatical,,arg-unique-SUBJ,Aa SBJ.N1 HIDE-INTR Ab LOC.N5,,,0,gj
9,gj,2,2,363,grammatical,Ab SBJ.N2 GO-INTR LOC.N4,SBJ-V.INTR-LOC,,,,,grammatical,,sent-frame-SUBJ-V.INTR-LOC,Ab SBJ.N2 GO-INTR LOC.N4,,,0,gj
10,gj,2,2,364,grammatical,Ab OBJ.N4 SBJ.N3 REVEAL-TR Aa LOC.N5,OBJ-SBJ-V.TR-LOC,,,,,grammatical,,noun-phrase-interchange-4-OBJ,OBJ|4,,,0,gj
11,gj,2,2,365,ungrammatical,JUMP-INTR LOC.N1,SBJ-V.INTR-LOC,,,,,ungrammatical,verb_frame,,,,,,gj
12,gj,2,2,366,ungrammatical,OBJ.N5 SBJ.N2 HIDE-TR Ab,OBJ-SBJ-V.TR,,,,,ungrammatical,NP_structure,,,,,,gj
13,gj,2,2,367,ungrammatical,OBJ.N5 SBJ.N1 HIDE-TR LOC.N2 LOC.N3,OBJ-SBJ-V.TR-LOC,,,,,ungrammatical,verb_frame,,,,,,gj
14,gj,2,2,368,ungrammatical,OBJ.N1 SBJ.N5 JUMP-INTR,SBJ-V.INTR,,,,,ungrammatical,verb_frame,,,,,,gj
15,gj,2,2,369,ungrammatical,SBJ.N1 PUSH-TR,OBJ-SBJ-V.TR,,,,,ungrammatical,verb_frame,,,,,,gj
16,gj,2,2,370,ungrammatical,OBJ.N5 SBJ.N2 Ab HIDE-TR Ab LOC.N1 LOC.N3,OBJ-SBJ-V.TR-LOC,,,,,ungrammatical,verb_frame_and_NP_structure,arg-unique-SUBJ,OBJ.N5 Ab SBJ.N2 HIDE-TR Ab LOC.N1,,,,gj
17,gj,2,2,371,ungrammatical,OBJ.N1 SBJ.N4 JUMP-INTR Aa,SBJ-V.INTR,,,,,ungrammatical,verb_frame_and_NP_structure,arg-unique-SUBJ,Aa SBJ.N4 JUMP-INTR,,,,gj
18,gj,2,2,372,ungrammatical,SBJ.N1 Aa HIDE-INTR Ab LOC.N5 LOC.N2,SBJ-V.INTR-LOC,,,,,ungrammatical,verb_frame_and_NP_structure,arg-unique-SUBJ,Aa SBJ.N1 HIDE-INTR Ab LOC.N5,,,,gj
19,gj,2,2,373,ungrammatical,OBJ.N1 SBJ.N2 Ab GO-INTR LOC.N4,SBJ-V.INTR-LOC,,,,,ungrammatical,verb_frame_and_NP_structure,sent-frame-SUBJ-V.INTR-LOC,Ab SBJ.N2 GO-INTR LOC.N4,,,,gj
20,gj,2,2,374,ungrammatical,OBJ.N4 Ab SBJ.N3 REVEAL-TR Aa LOC.N5 LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,ungrammatical,verb_frame_and_NP_structure,noun-phrase-interchange-4-OBJ,OBJ|4,,,,gj
