trial_index,subtask,session,loop,trial_id_global,category,sentence,sentence_frame,foil_sentence,foil_sentence_frame,foil_type,chunk_frequency_type,gj_grammatical,gj_error_type,held_out_probe_type,held_out_probe_instance,distractor_words,all_words,previous_encounters,trial_type
32,production,3,2,656,target,OBJ.N5 Ab SBJ.N1 REVEAL-TR Ab LOC.N3,OBJ-SBJ-V.TR-LOC,,,,,,,,,N2|N4|GO|JUMP,Ab|N2|N5|JUMP|N4|N3|GO|REVEAL|Ab|N1,,production
33,production,3,2,657,target,Ab SBJ.N2 GO-INTR,SBJ-V.INTR,,,,,,,,,N1|Aa|N3|REVEAL,N2|Ab|Aa|N1|REVEAL|N3|GO,,production
34,production,3,2,658,target,Ab SBJ.N5 GO-INTR,SBJ-V.INTR,,,,,,,,,PUSH|REVEAL|N4|JUMP,GO|N4|N5|Ab|REVEAL|JUMP|PUSH,,production
35,production,3,2,659,target,Aa SBJ.N4 HIDE-INTR Aa LOC.N5,SBJ-V.INTR-LOC,,,,,,,,,JUMP|N2|GO|N3,N4|N3|N5|HIDE|JUMP|Aa|GO|Aa|N2,,production
36,production,3,2,660,target,SBJ.N1 JUMP-INTR LOC.N4,SBJ-V.INTR-LOC,,,,,,,,,HIDE|N5|Aa|REVEAL,REVEAL|N4|N1|JUMP|HIDE|Aa|N5,,production
37,production,3,2,661,target,Aa SBJ.N1 HIDE-INTR Ab LOC.N5,SBJ-V.INTR-LOC,,,,,,,,,PUSH|N2|N4|REVEAL,N1|HIDE|N2|Ab|PUSH|REVEAL|N5|Aa|N4,,production
38,production,3,2,662,target,Aa SBJ.N1 GO-INTR Aa LOC.N5,SBJ-V.INTR-LOC,,,,,,,,,N4|N3|HIDE|PUSH,Aa|Aa|N5|HIDE|N4|GO|N3|N1|PUSH,,production
39,production,3,2,663,target,Aa SBJ.N3 JUMP-INTR Aa LOC.N2,SBJ-V.INTR-LOC,,,,,,,,,HIDE|PUSH|GO|N5,GO|N5|Aa|PUSH|N2|JUMP|HIDE|N3|Aa,,production
40,production,3,2,664,target,OBJ.N5 Ab SBJ.N4 PUSH-TR,OBJ-SBJ-V.TR,,,,,,,,,N2|Aa|N3|JUMP,N2|Aa|N5|PUSH|N3|Ab|JUMP|N4,,production
41,production,3,2,665,target,Ab OBJ.N5 Ab SBJ.N1 HIDE-TR Ab LOC.N2,OBJ-SBJ-V.TR-LOC,,,,,,,,,JUMP|N4|PUSH|Aa,N2|HIDE|JUMP|Ab|Aa|Ab|N4|Ab|N5|PUSH|N1,,production
42,production,3,2,666,target,Ab OBJ.N5 Ab SBJ.N1 PUSH-TR,OBJ-SBJ-V.TR,,,,,,,,,GO|N2|Aa|N3,N1|GO|Aa|Ab|N5|Ab|N3|PUSH|N2,,production
1,chunk,3,2,667,unseen_legal,REVEAL Aa,,,,,unseen_legal,,,,,,,0,chunk
2,chunk,3,2,668,unseen_legal,N2 Ab,,,,,unseen_legal,,,,,,,0,chunk
3,chunk,3,2,669,seen_high_freq,N2 GO,,,,,seen_high_freq,,,,,,,13,chunk
4,chunk,3,2,670,illegal,Aa GO,,,,,illegal,,,,,,,0,chunk
5,chunk,3,2,671,unseen_legal,N2 N1,,,,,unseen_legal,,,,,,,0,chunk
6,chunk,3,2,672,seen_high_freq,HIDE N2,,,,,seen_high_freq,,,,,,,14,chunk
7,chunk,3,2,673,unseen_legal,N3 N4,,,,,unseen_legal,,,,,,,0,chunk
8,chunk,3,2,674,seen_high_freq,N1 PUSH,,,,,seen_high_freq,,,,,,,22,chunk
9,chunk,3,2,675,illegal,HIDE REVEAL,,,,,illegal,,,,,,,0,chunk
10,chunk,3,2,676,seen_high_freq,N4 GO,,,,,seen_high_freq,,,,,,,7,chunk
11,chunk,3,2,677,seen_low_freq,N5 PUSH,,,,,seen_low_freq,,,,,,,2,chunk
12,chunk,3,2,678,seen_low_freq,JUMP N1,,,,,seen_low_freq,,,,,,,3,chunk
13,chunk,3,2,679,illegal,GO HIDE,,,,,illegal,,,,,,,0,chunk
14,chunk,3,2,680,unseen_legal,N2 Aa,,,,,unseen_legal,,,,,,,0,chunk
15,chunk,3,2,681,seen_low_freq,REVEAL N1,,,,,seen_low_freq,,,,,,,6,chunk
16,chunk,3,2,682,illegal,GO REVEAL,,,,,illegal,,,,,,,0,chunk
17,chunk,3,2,683,seen_low_freq,HIDE N5,,,,,seen_low_freq,,,,,,,5,chunk
18,chunk,3,2,684,seen_high_freq,HIDE N3,,,,,seen_high_freq,,,,,,,10,chunk
19,chunk,3,2,685,illegal,Ab GO,,,,,illegal,,,,,,,0,chunk
20,chunk,3,2,686,seen_low_freq,N5 Aa,,,,,seen_low_freq,,,,,,,5,chunk
1,gj,3,2,687,grammatical,Ab OBJ.N5 SBJ.N3 HIDE-TR,OBJ-SBJ-V.TR,,,,,grammatical,,,,,,3,gj
2,gj,3,2,688,grammatical,OBJ.N5 SBJ.N1 HIDE-TR LOC.N2,OBJ-SBJ-V.TR-LOC,,,,,grammatical,,,,,,6,gj
3,gj,3,2,689,grammatical,OBJ.N5 SBJ.N2 PUSH-TR LOC.N4,OBJ-SBJ-V.TR-LOC,,,,,grammatical,,,,,,5,gj
4,gj,3,2,690,grammatical,Ab SBJ.N3 JUMP-INTR,SBJ-V.INTR,,,,,grammatical,,,,,,4,gj
5,gj,3,2,691,grammatical,SBJ.N3 GO-INTR LOC.N2,SBJ-V.INTR-LOC,,,,,grammatical,,,,,,2,gj
6,gj,3,2,692,grammatical,Aa OBJ.N3 Ab SBJ.N5 PUSH-TR,OBJ-SBJ-V.TR,,,,,grammatical,,V-frame-push-V.TR,Aa OBJ.N3 Ab SBJ.N5 PUSH-TR,,,0,gj
7,gj,3,2,693,grammatical,Ab SBJ.N1 HIDE-INTR Ab LOC.N4,SBJ-V.INTR-LOC,,,,,grammatical,,V-frame-hide-V.INTR,Ab SBJ.N1 HIDE-INTR Ab LOC.N4,,,0,gj
8,gj,3,2,694,grammatical,Aa OBJ.N5 Ab SBJ.N3 PUSH-TR LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,grammatical,,arg-unique-LOC,Aa OBJ.N5 Ab SBJ.N3 PUSH-TR LOC.N1,,,0,gj
9,gj,3,2,695,grammatical,Ab SBJ.N4 JUMP-INTR LOC.N2,SBJ-V.INTR-LOC,,,,,grammatical,,arg-unique-LOC,Ab SBJ.N4 JUMP-INTR LOC.N2,,,0,gj
10,gj,3,2,696,grammatical,Aa SBJ.N4 GO-INTR,SBJ-V.INTR,,,,,grammatical,,V-frame-go-V.INTR,Aa SBJ.N4 GO-INTR,,,0,gj
11,gj,3,2,697,ungrammatical,OBJ.N5 SBJ.N3 HIDE-TR Ab,OBJ-SBJ-V.TR,,,,,ungrammatical,NP_structure,,,,,,gj
12,gj,3,2,698,ungrammatical,HIDE-TR LOC.N2,OBJ-SBJ-V.TR-LOC,,,,,ungrammatical,verb_frame,,,,,,gj
13,gj,3,2,699,ungrammatical,OBJ.N5 SBJ.N2 PUSH-TR LOC.N4 LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,ungrammatical,verb_frame,,,,,,gj
14,gj,3,2,700,ungrammatical,OBJ.N1 Ab SBJ.N3 JUMP-INTR,SBJ-V.INTR,,,,,ungrammatical,verb_frame,,,,,,gj
15,gj,3,2,701,ungrammatical,SBJ.N3 GO-INTR LOC.N2 LOC.N1,SBJ-V.INTR-LOC,,,,,ungrammatical,verb_frame,,,,,,gj
16,gj,3,2,702,ungrammatical,SBJ.N5 Ab PUSH-TR,OBJ-SBJ-V.TR,,,,,ungrammatical,verb_frame_and_NP_structure,V-frame-push-V.TR,Aa OBJ.N3 Ab SBJ.N5 PUSH-TR,,,,gj
17,gj,3,2,703,ungrammatical,SBJ.N1 Ab HIDE-INTR Ab LOC.N4 LOC.N2,SBJ-V.INTR-LOC,,,,,ungrammatical,verb_frame_and_NP_structure,V-frame-hide-V.INTR,Ab SBJ.N1 HIDE-INTR Ab LOC.N4,,,,gj
18,gj,3,2,704,ungrammatical,SBJ.N3 Ab PUSH-TR LOC.N1,OBJ-SBJ-V.TR-LOC,,,,,ungrammatical,verb_frame_and_NP_structure,arg-unique-LOC,Aa OBJ.N5 Ab SBJ.N3 PUSH-TR LOC.N1,,,,gj
19,gj,3,2,705,ungrammatical,OBJ.N1 SBJ.N4 Ab JUMP-INTR LOC.N2,SBJ-V.INTR-LOC,,,,,ungrammatical,verb_frame_and_NP_structure,arg-unique-LOC,Ab SBJ.N4 JUMP-INTR LOC.N2,,,,gj
20,gj,3,2,706,ungrammatical,OBJ.N1 SBJ.N4 Aa GO-INTR,SBJ-V.INTR,,,,,ungrammatical,verb_frame_and_NP_structure,V-frame-go-V.INTR,Aa SBJ.N4 GO-INTR,,,,gj
