wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate,comprehensionTrial.started,comprehension.sessionIndex,comprehension.correctPosition,comprehension.response,comprehension.rt,comprehension.correct,comprehension.t_sentenceAudioEnd,comprehension.t_lastChoiceClick,comprehensionTrial.stopped,comprehensionTrials_s1.thisRepN,comprehensionTrials_s1.thisTrialN,comprehensionTrials_s1.thisN,comprehensionTrials_s1.thisIndex,comprehensionTrials_s1.ran,sentence,video_correct,video_incorrect,productionTrial.started,production.sessionIndex,production.video,production.correct_words,production.all_words,production.correct_words_form,production.all_words_form,production.response,production.correct,production.t_firstVideoEnd,production.t_lastWordClick,productionTrial.stopped,productionTrials_s1.thisRepN,productionTrials_s1.thisTrialN,productionTrials_s1.thisN,productionTrials_s1.thisIndex,productionTrials_s1.ran,video,correct_words,all_words,sentence_form,correct_words_form,all_words_form,familiarityTrial.started,familiarity.testName,familiarity.thisN,familiarity.sessionIndex,familiarity.audio,familiarity.previous_encounters,familiarity.playAttemptTime,familiarity.rating,familiarity.playClickCount,familiarity.t_audioEnd,familiarity.t_lastLikertClick,familiarityTrial.stopped,chunkTest_s1.thisRepN,chunkTest_s1.thisTrialN,chunkTest_s1.thisN,chunkTest_s1.thisIndex,chunkTest_s1.ran,audio,previous_encounters,GJTest_s1.thisRepN,GJTest_s1.thisTrialN,GJTest_s1.thisN,GJTest_s1.thisIndex,GJTest_s1.ran,passiveTrials_s2.thisRepN,passiveTrials_s2.thisTrialN,passiveTrials_s2.thisN,passiveTrials_s2.thisIndex,passiveTrials_s2.ran,comprehensionTrials_s2.thisRepN,comprehensionTrials_s2.thisTrialN,comprehensionTrials_s2.thisN,comprehensionTrials_s2.thisIndex,comprehensionTrials_s2.ran,productionTrials_s2.thisRepN,productionTrials_s2.thisTrialN,productionTrials_s2.thisN,productionTrials_s2.thisIndex,productionTrials_s2.ran,productionTrials_s2.order
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,1917.908,1,2,2,39.44,1,20.282,39.44,1958.871,0,41,41,41,1,OBJ-N5-LOC-N4-SBJ-N3-REVEAL-TR.mp3,OBJ-N5-SBJ-N3-REVEAL-TR-LOC-N4.mp4,OBJ-N4-SBJ-N3-REVEAL-TR-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 HIDE-TR,,,1972.939,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,SBJ.|N4|HIDE|OBJ.|N5,PUSH|N5|LOC.|N4|OBJ.|SBJ.|HIDE,pif|dabi|zsübe|fer|timó,vánta|timó|pa|dabi|fer|pif|zsübe,pif dabi fer timó zsübe,1,6.776,33.573,2030.497,0,0,0,0,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,SBJ.|N4|HIDE|OBJ.|N5,PUSH|N5|LOC.|N4|OBJ.|SBJ.|HIDE,pif-dabi zsübe fer-timó,pif|dabi|zsübe|fer|timó,vánta|timó|pa|dabi|fer|pif|zsübe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N3 JUMP-INTR,,,2031.001,1,SBJ-N3-JUMP-INTR.mp4,JUMP|SBJ.|N3,JUMP|Aa|SBJ.|N4|N3,bonip|pif|zilép,bonip|gyék|pif|dabi|zilép,pif zilép bonip,1,6.329,11.171,2048.846,0,1,1,1,1,SBJ-N3-JUMP-INTR.mp4,JUMP|SBJ.|N3,JUMP|Aa|SBJ.|N4|N3,bonip pif-zilép,bonip|pif|zilép,bonip|gyék|pif|dabi|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N4 GO-INTR,,,2049.352,1,SBJ-N4-GO-INTR.mp4,SBJ.|N4|GO,N3|SBJ.|OBJ.|N4|GO,pif|dabi|kávler,zilép|pif|fer|dabi|kávler,pif dabi kávler,1,5.864,14.158,2070.379,0,2,2,2,1,SBJ-N4-GO-INTR.mp4,SBJ.|N4|GO,N3|SBJ.|OBJ.|N4|GO,pif-dabi kávler,pif|dabi|kávler,zilép|pif|fer|dabi|kávler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 PUSH-TR,,,2070.884,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,SBJ.|N4|OBJ.|N5|PUSH,N2|N4|PUSH|HIDE|N5|OBJ.|SBJ.,pif|dabi|fer|timó|vánta,murak|dabi|vánta|zsübe|timó|fer|pif,pif dabi fer timó vánta,1,6.068,19.686,2096.669,0,3,3,3,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,SBJ.|N4|OBJ.|N5|PUSH,N2|N4|PUSH|HIDE|N5|OBJ.|SBJ.,pif-dabi fer-timó vánta,pif|dabi|fer|timó|vánta,murak|dabi|vánta|zsübe|timó|fer|pif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 REVEAL-TR,,,2097.178,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ.|N5|REVEAL|SBJ.|N3,REVEAL|N3|N5|Ab|SBJ.|OBJ.|N1,fer|timó|girda|pif|zilép,girda|zilép|timó|zsot|pif|fer|pekli,pif timó fer zilép girda,0,6.393,16.275,2145.972,0,4,4,4,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ.|N5|REVEAL|SBJ.|N3,REVEAL|N3|N5|Ab|SBJ.|OBJ.|N1,fer-timó girda pif-zilép,fer|timó|girda|pif|zilép,girda|zilép|timó|zsot|pif|fer|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N4 HIDE-INTR,,,2146.485,1,SBJ-N4-HIDE-INTR.mp4,HIDE|SBJ.|N4,HIDE|SBJ.|N2|N4|N3,zsübe|pif|dabi,zsübe|pif|murak|dabi|zilép,pif dabi zsübe,1,6.523,11.149,2162.987,0,5,5,5,1,SBJ-N4-HIDE-INTR.mp4,HIDE|SBJ.|N4,HIDE|SBJ.|N2|N4|N3,zsübe pif-dabi,zsübe|pif|dabi,zsübe|pif|murak|dabi|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 PUSH-TR,,,2163.488,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,SBJ.|N4|OBJ.|N5|PUSH,SBJ.|N2|N5|PUSH|N4|JUMP|OBJ.,pif|dabi|fer|timó|vánta,pif|murak|timó|vánta|dabi|bonip|fer,pif dabi fer timó vánta,1,5.576,10.104,2175.482,0,6,6,6,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,SBJ.|N4|OBJ.|N5|PUSH,SBJ.|N2|N5|PUSH|N4|JUMP|OBJ.,pif-dabi fer-timó vánta,pif|dabi|fer|timó|vánta,pif|murak|timó|vánta|dabi|bonip|fer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N3 REVEAL-INTR,,,2175.988,1,SBJ-N3-REVEAL-INTR.mp4,SBJ.|N3|REVEAL,Aa|REVEAL|N3|LOC.|SBJ.,pif|zilép|girda,gyék|girda|zilép|pa|pif,pif zilép girda,1,4.024,9.187,2195.278,0,7,7,7,1,SBJ-N3-REVEAL-INTR.mp4,SBJ.|N3|REVEAL,Aa|REVEAL|N3|LOC.|SBJ.,pif-zilép girda,pif|zilép|girda,gyék|girda|zilép|pa|pif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 REVEAL-TR,,,2195.78,1,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,REVEAL|OBJ.|N5|SBJ.|N4,N4|SBJ.|Aa|N2|N5|REVEAL|OBJ.,girda|fer|timó|pif|dabi,dabi|pif|gyék|murak|timó|girda|fer,pif dabi girda fer timó,1,28.492,59.45,2263.574,0,8,8,8,1,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,REVEAL|OBJ.|N5|SBJ.|N4,N4|SBJ.|Aa|N2|N5|REVEAL|OBJ.,girda fer-timó pif-dabi,girda|fer|timó|pif|dabi,dabi|pif|gyék|murak|timó|girda|fer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N3 JUMP-INTR,,,2264.085,1,SBJ-N3-JUMP-INTR.mp4,JUMP|SBJ.|N3,JUMP|GO|N3|SBJ.|N5,bonip|pif|zilép,bonip|kávler|zilép|pif|timó,pif zilép bonip,1,6.373,10.798,2277.057,0,9,9,9,1,SBJ-N3-JUMP-INTR.mp4,JUMP|SBJ.|N3,JUMP|GO|N3|SBJ.|N5,bonip pif-zilép,bonip|pif|zilép,bonip|kávler|zilép|pif|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 HIDE-TR,,,2277.564,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,SBJ.|N4|HIDE|OBJ.|N5,Aa|HIDE|N5|REVEAL|OBJ.|SBJ.|N4,pif|dabi|zsübe|fer|timó,gyék|zsübe|timó|girda|fer|pif|dabi,pif dabi zsübe fer timó,1,5.902,15.201,2297.886,0,10,10,10,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,SBJ.|N4|HIDE|OBJ.|N5,Aa|HIDE|N5|REVEAL|OBJ.|SBJ.|N4,pif-dabi zsübe fer-timó,pif|dabi|zsübe|fer|timó,gyék|zsübe|timó|girda|fer|pif|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N2 REVEAL-INTR,,,2298.398,1,SBJ-N2-REVEAL-INTR.mp4,SBJ.|N2|REVEAL,N2|OBJ.|REVEAL|JUMP|SBJ.,pif|murak|girda,murak|fer|girda|bonip|pif,pif murak girda,1,7.031,9.406,2309.513,0,11,11,11,1,SBJ-N2-REVEAL-INTR.mp4,SBJ.|N2|REVEAL,N2|OBJ.|REVEAL|JUMP|SBJ.,pif-murak girda,pif|murak|girda,murak|fer|girda|bonip|pif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 HIDE-TR,,,2310.021,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,SBJ.|N4|HIDE|OBJ.|N5,N4|SBJ.|OBJ.|REVEAL|HIDE|PUSH|N5,pif|dabi|zsübe|fer|timó,dabi|pif|fer|girda|zsübe|vánta|timó,pif dabi zsübe fer timó,1,6.85,14.924,2328.609,0,12,12,12,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,SBJ.|N4|HIDE|OBJ.|N5,N4|SBJ.|OBJ.|REVEAL|HIDE|PUSH|N5,pif-dabi zsübe fer-timó,pif|dabi|zsübe|fer|timó,dabi|pif|fer|girda|zsübe|vánta|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N1 GO-INTR,,,2329.117,1,SBJ-N1-GO-INTR.mp4,SBJ.|N1|GO,LOC.|GO|N4|SBJ.|N1,pif|pekli|kávler,pa|kávler|dabi|pif|pekli,pif pekli kávler,1,6.548,9.234,2343.747,0,13,13,13,1,SBJ-N1-GO-INTR.mp4,SBJ.|N1|GO,LOC.|GO|N4|SBJ.|N1,pif-pekli kávler,pif|pekli|kávler,pa|kávler|dabi|pif|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 REVEAL-TR,,,2344.253,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ.|N5|REVEAL|SBJ.|N3,HIDE|N5|SBJ.|PUSH|OBJ.|REVEAL|N3,fer|timó|girda|pif|zilép,zsübe|timó|pif|vánta|fer|girda|zilép,pif zilép fer timó zsübe,0,6.712,17.231,2373.085,0,14,14,14,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ.|N5|REVEAL|SBJ.|N3,HIDE|N5|SBJ.|PUSH|OBJ.|REVEAL|N3,fer-timó girda pif-zilép,fer|timó|girda|pif|zilép,zsübe|timó|pif|vánta|fer|girda|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N3 JUMP-INTR,,,2373.586,1,SBJ-N3-JUMP-INTR.mp4,JUMP|SBJ.|N3,JUMP|N1|N5|SBJ.|N3,bonip|pif|zilép,bonip|pekli|timó|pif|zilép,pif zilép bonip,1,5.961,33.74,2409.033,0,15,15,15,1,SBJ-N3-JUMP-INTR.mp4,JUMP|SBJ.|N3,JUMP|N1|N5|SBJ.|N3,bonip pif-zilép,bonip|pif|zilép,bonip|pekli|timó|pif|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N4 HIDE-INTR,,,2409.534,1,SBJ-N4-HIDE-INTR.mp4,HIDE|SBJ.|N4,GO|SBJ.|N5|HIDE|N4,zsübe|pif|dabi,kávler|pif|timó|zsübe|dabi,pif dabi zsübe,1,6.308,9.144,2423.407,0,16,16,16,1,SBJ-N4-HIDE-INTR.mp4,HIDE|SBJ.|N4,GO|SBJ.|N5|HIDE|N4,zsübe pif-dabi,zsübe|pif|dabi,kávler|pif|timó|zsübe|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR,,,2423.917,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,SBJ.|N2|OBJ.|N5|PUSH,N3|PUSH|N2|N1|OBJ.|N5|SBJ.,pif|murak|fer|timó|vánta,zilép|vánta|murak|pekli|fer|timó|pif,pif murak fer timó vánta,1,5.25,19.25,2447.495,0,17,17,17,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,SBJ.|N2|OBJ.|N5|PUSH,N3|PUSH|N2|N1|OBJ.|N5|SBJ.,pif-murak fer-timó vánta,pif|murak|fer|timó|vánta,zilép|vánta|murak|pekli|fer|timó|pif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N5 REVEAL-INTR,,,2447.999,1,SBJ-N5-REVEAL-INTR.mp4,SBJ.|N5|REVEAL,HIDE|GO|N5|REVEAL|SBJ.,pif|timó|girda,zsübe|kávler|timó|girda|pif,pif timó girda,1,8.306,10.991,2462.189,0,18,18,18,1,SBJ-N5-REVEAL-INTR.mp4,SBJ.|N5|REVEAL,HIDE|GO|N5|REVEAL|SBJ.,pif-timó girda,pif|timó|girda,zsübe|kávler|timó|girda|pif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N3 HIDE-INTR,,,2462.708,1,SBJ-N3-HIDE-INTR.mp4,SBJ.|N3|HIDE,N3|HIDE|Aa|GO|SBJ.,pif|zilép|zsübe,zilép|zsübe|gyék|kávler|pif,pif zilép zsübe,1,6.44,9.758,2475.821,0,19,19,19,1,SBJ-N3-HIDE-INTR.mp4,SBJ.|N3|HIDE,N3|HIDE|Aa|GO|SBJ.,pif-zilép zsübe,pif|zilép|zsübe,zilép|zsübe|gyék|kávler|pif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR,,,2476.324,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,SBJ.|N2|OBJ.|N5|PUSH,N2|LOC.|JUMP|PUSH|N5|SBJ.|OBJ.,pif|murak|fer|timó|vánta,murak|pa|bonip|vánta|timó|pif|fer,pif murak fer timó vánta,1,5.102,8.981,2490.408,0,20,20,20,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,SBJ.|N2|OBJ.|N5|PUSH,N2|LOC.|JUMP|PUSH|N5|SBJ.|OBJ.,pif-murak fer-timó vánta,pif|murak|fer|timó|vánta,murak|pa|bonip|vánta|timó|pif|fer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 PUSH-TR,,,2490.958,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,SBJ.|N1|OBJ.|N5|PUSH,N5|PUSH|OBJ.|LOC.|HIDE|SBJ.|N1,pif|pekli|fer|timó|vánta,timó|vánta|fer|pa|zsübe|pif|pekli,pif pekli fer timó vánta,1,13.267,18.926,2513.834,0,21,21,21,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,SBJ.|N1|OBJ.|N5|PUSH,N5|PUSH|OBJ.|LOC.|HIDE|SBJ.|N1,pif-pekli fer-timó vánta,pif|pekli|fer|timó|vánta,timó|vánta|fer|pa|zsübe|pif|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 HIDE-TR LOC.N3,,,2514.335,1,OBJ-N5-SBJ-N2-HIDE-TR-LOC-N3.mp4,HIDE|OBJ.|N5|LOC.|N3|SBJ.|N2,LOC.|N2|REVEAL|N5|HIDE|SBJ.|N4|OBJ.|N3,zsübe|fer|timó|pa|zilép|pif|murak,pa|murak|girda|timó|zsübe|pif|dabi|fer|zilép,pif murak fer timó zsübe pa zilép,1,6.565,37.618,2568.964,0,22,22,22,1,OBJ-N5-SBJ-N2-HIDE-TR-LOC-N3.mp4,HIDE|OBJ.|N5|LOC.|N3|SBJ.|N2,LOC.|N2|REVEAL|N5|HIDE|SBJ.|N4|OBJ.|N3,zsübe fer-timó pa-zilép pif-murak,zsübe|fer|timó|pa|zilép|pif|murak,pa|murak|girda|timó|zsübe|pif|dabi|fer|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N4 REVEAL-INTR LOC.N3,,,2569.476,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ.|N4|REVEAL|LOC.|N3,LOC.|N3|GO|N4|Ab|REVEAL|SBJ.,pif|dabi|girda|pa|zilép,pa|zilép|kávler|dabi|zsot|girda|pif,pif dabi girda pa zilép,1,5.673,16.161,2600.802,0,23,23,23,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ.|N4|REVEAL|LOC.|N3,LOC.|N3|GO|N4|Ab|REVEAL|SBJ.,pif-dabi girda pa-zilép,pif|dabi|girda|pa|zilép,pa|zilép|kávler|dabi|zsot|girda|pif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N4 REVEAL-INTR LOC.N3,,,2601.311,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ.|N4|REVEAL|LOC.|N3,REVEAL|N4|N3|LOC.|SBJ.|Ab|N1,pif|dabi|girda|pa|zilép,girda|dabi|zilép|pa|pif|zsot|pekli,pif dabi girda pa zilép,1,27.537,41.275,2647.562,0,24,24,24,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ.|N4|REVEAL|LOC.|N3,REVEAL|N4|N3|LOC.|SBJ.|Ab|N1,pif-dabi girda pa-zilép,pif|dabi|girda|pa|zilép,girda|dabi|zilép|pa|pif|zsot|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 PUSH-TR LOC.N2,,,2648.067,1,OBJ-N5-SBJ-N1-PUSH-TR-LOC-N2.mp4,OBJ.|N5|PUSH|SBJ.|N1|LOC.|N2,PUSH|N1|N5|LOC.|N2|N3|SBJ.|GO|OBJ.,fer|timó|vánta|pif|pekli|pa|murak,vánta|pekli|timó|pa|murak|zilép|pif|kávler|fer,pif pekli fer timó vánta pa murak,1,5.097,28.412,2681.087,0,25,25,25,1,OBJ-N5-SBJ-N1-PUSH-TR-LOC-N2.mp4,OBJ.|N5|PUSH|SBJ.|N1|LOC.|N2,PUSH|N1|N5|LOC.|N2|N3|SBJ.|GO|OBJ.,fer-timó vánta pif-pekli pa-murak,fer|timó|vánta|pif|pekli|pa|murak,vánta|pekli|timó|pa|murak|zilép|pif|kávler|fer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 REVEAL-TR LOC.N3,,,2681.604,1,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N3.mp4,SBJ.|N1|LOC.|N3|OBJ.|N5|REVEAL,N3|SBJ.|JUMP|OBJ.|N5|REVEAL|HIDE|LOC.|N1,pif|pekli|pa|zilép|fer|timó|girda,zilép|pif|bonip|fer|timó|girda|zsübe|pa|pekli,pif pekli fer timó girda pa zilép,1,8.184,36.012,2728.231,0,26,26,26,1,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N3.mp4,SBJ.|N1|LOC.|N3|OBJ.|N5|REVEAL,N3|SBJ.|JUMP|OBJ.|N5|REVEAL|HIDE|LOC.|N1,pif-pekli pa-zilép fer-timó girda,pif|pekli|pa|zilép|fer|timó|girda,zilép|pif|bonip|fer|timó|girda|zsübe|pa|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
