wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate,comprehensionTrial.started,comprehension.sessionIndex,comprehension.correctPosition,comprehension.response,comprehension.rt,comprehension.correct,comprehension.t_sentenceAudioEnd,comprehension.t_lastChoiceClick,comprehensionTrial.stopped,comprehensionTrials_s1.thisRepN,comprehensionTrials_s1.thisTrialN,comprehensionTrials_s1.thisN,comprehensionTrials_s1.thisIndex,comprehensionTrials_s1.ran,sentence,video_correct,video_incorrect,productionTrial.started,production.sessionIndex,production.video,production.correct_words,production.all_words,production.correct_words_form,production.all_words_form,production.correct,production.t_firstVideoEnd,production.t_lastWordClick,production.response,productionTrial.stopped,productionTrials_s1.thisRepN,productionTrials_s1.thisTrialN,productionTrials_s1.thisN,productionTrials_s1.thisIndex,productionTrials_s1.ran,video,correct_words,all_words,sentence_form,correct_words_form,all_words_form
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,SBJ.N1 GO-INTR,,,1824.4931,1,SBJ-N1-GO-INTR.mp4,N1|GO,HIDE|N2|N1|GO|REVEAL|N3,pekli|kávler,zsübe|murak|pekli|kávler|girda|zilép,1,7.1936,9.131199999,pekli kávler,1836.8464,0,13,13,13,1,SBJ-N1-GO-INTR.mp4,N1|GO,HIDE|N2|N1|GO|REVEAL|N3,pekli kávler,pekli|kávler,zsübe|murak|pekli|kávler|girda|zilép
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 REVEAL-TR,,,1837.3646,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,N5|N4|REVEAL|N3|PUSH|GO|N2,timó|zilép|girda,timó|dabi|girda|zilép|vánta|kávler|murak,1,7.168300001,16.1223,timó zilép girda,1856.3261,0,14,14,14,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,N5|N4|REVEAL|N3|PUSH|GO|N2,timó zilép girda,timó|zilép|girda,timó|dabi|girda|zilép|vánta|kávler|murak
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,SBJ.N3 JUMP-INTR,,,1856.832,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,JUMP|N2|REVEAL|N5|N3|N4,zilép|bonip,bonip|murak|girda|timó|zilép|dabi,1,6.0661,8.276,zilép bonip,1867.5049,0,15,15,15,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,JUMP|N2|REVEAL|N5|N3|N4,zilép bonip,zilép|bonip,bonip|murak|girda|timó|zilép|dabi
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,SBJ.N4 HIDE-INTR,,,1868.0111,1,SBJ-N4-HIDE-INTR.mp4,N4|HIDE,GO|N4|Ab|N1|N2|HIDE,dabi|zsübe,kávler|dabi|zsot|pekli|murak|zsübe,1,7.5136,19.9922,dabi zsübe,1891.2478,0,16,16,16,1,SBJ-N4-HIDE-INTR.mp4,N4|HIDE,GO|N4|Ab|N1|N2|HIDE,dabi zsübe,dabi|zsübe,kávler|dabi|zsot|pekli|murak|zsübe
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR,,,1891.7563,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,N5|N2|PUSH,PUSH|N4|Ab|N1|N2|HIDE|N5,timó|murak|vánta,vánta|dabi|zsot|pekli|murak|zsübe|timó,1,5.776,17.6659,timó murak vánta,1912.7582,0,17,17,17,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,N5|N2|PUSH,PUSH|N4|Ab|N1|N2|HIDE|N5,timó murak vánta,timó|murak|vánta,vánta|dabi|zsot|pekli|murak|zsübe|timó
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,SBJ.N5 REVEAL-INTR,,,1913.2634,1,SBJ-N5-REVEAL-INTR.mp4,N5|REVEAL,PUSH|N5|GO|REVEAL|JUMP|N4,timó|girda,vánta|timó|kávler|girda|bonip|dabi,1,7.7195,9.392299999,timó girda,1925.9041,0,18,18,18,1,SBJ-N5-REVEAL-INTR.mp4,N5|REVEAL,PUSH|N5|GO|REVEAL|JUMP|N4,timó girda,timó|girda,vánta|timó|kávler|girda|bonip|dabi
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,SBJ.N3 HIDE-INTR,,,1926.4131,1,SBJ-N3-HIDE-INTR.mp4,N3|HIDE,N2|N3|N5|HIDE|N1|N4,zilép|zsübe,murak|zilép|timó|zsübe|pekli|dabi,1,6.8186,9.598700001,zilép zsübe,1939.2901,0,19,19,19,1,SBJ-N3-HIDE-INTR.mp4,N3|HIDE,N2|N3|N5|HIDE|N1|N4,zilép zsübe,zilép|zsübe,murak|zilép|timó|zsübe|pekli|dabi
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR,,,1939.7969,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,N5|N2|PUSH,JUMP|N1|N2|N3|PUSH|Ab|N5,timó|murak|vánta,bonip|pekli|murak|zilép|vánta|zsot|timó,0,5.762700001,11.9403,murak timó vánta,1954.9585,0,20,20,20,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,N5|N2|PUSH,JUMP|N1|N2|N3|PUSH|Ab|N5,timó murak vánta,timó|murak|vánta,bonip|pekli|murak|zilép|vánta|zsot|timó
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 PUSH-TR,,,1955.4766,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,N5|N1|PUSH,JUMP|GO|PUSH|N1|Ab|Aa|N5,timó|pekli|vánta,bonip|kávler|vánta|pekli|zsot|gyék|timó,1,6.775,19.0301,timó pekli vánta,1977.2872,0,21,21,21,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,N5|N1|PUSH,JUMP|GO|PUSH|N1|Ab|Aa|N5,timó pekli vánta,timó|pekli|vánta,bonip|kávler|vánta|pekli|zsot|gyék|timó
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 HIDE-TR LOC.N3,,,1977.8008,1,OBJ-N5-SBJ-N2-HIDE-TR-LOC-N3.mp4,N5|N2|HIDE|N3,Aa|N5|N2|HIDE|N4|N1|GO|N3,timó|murak|zsübe|zilép,gyék|timó|murak|zsübe|dabi|pekli|kávler|zilép,0,6.9361,33.3114,timó murak zsübe,2017.099,0,22,22,22,1,OBJ-N5-SBJ-N2-HIDE-TR-LOC-N3.mp4,N5|N2|HIDE|N3,Aa|N5|N2|HIDE|N4|N1|GO|N3,timó murak zsübe zilép,timó|murak|zsübe|zilép,gyék|timó|murak|zsübe|dabi|pekli|kávler|zilép
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,SBJ.N4 REVEAL-INTR LOC.N3,,,2017.6193,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,N4|REVEAL|N3,N2|N3|Aa|N5|PUSH|REVEAL|N4,dabi|girda|zilép,murak|zilép|gyék|timó|vánta|girda|dabi,1,7.054800001,14.4658,dabi girda zilép,2035.6934,0,23,23,23,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,N4|REVEAL|N3,N2|N3|Aa|N5|PUSH|REVEAL|N4,dabi girda zilép,dabi|girda|zilép,murak|zilép|gyék|timó|vánta|girda|dabi
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,SBJ.N4 REVEAL-INTR LOC.N3,,,2036.1986,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,N4|REVEAL|N3,HIDE|PUSH|Ab|N3|REVEAL|GO|N4,dabi|girda|zilép,zsübe|vánta|zsot|zilép|girda|kávler|dabi,1,15.5755,29.0364,dabi girda zilép,2068.5821,0,24,24,24,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,N4|REVEAL|N3,HIDE|PUSH|Ab|N3|REVEAL|GO|N4,dabi girda zilép,dabi|girda|zilép,zsübe|vánta|zsot|zilép|girda|kávler|dabi
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 PUSH-TR LOC.N2,,,2069.0862,1,OBJ-N5-SBJ-N1-PUSH-TR-LOC-N2.mp4,N5|N1|PUSH|N2,N1|N2|HIDE|PUSH|N5|GO|REVEAL|N3,timó|pekli|vánta|murak,pekli|murak|zsübe|vánta|timó|kávler|girda|zilép,0,6.679099998,16.3163,timó vánta pekli,2090.4963,0,25,25,25,1,OBJ-N5-SBJ-N1-PUSH-TR-LOC-N2.mp4,N5|N1|PUSH|N2,N1|N2|HIDE|PUSH|N5|GO|REVEAL|N3,timó pekli vánta murak,timó|pekli|vánta|murak,pekli|murak|zsübe|vánta|timó|kávler|girda|zilép
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 REVEAL-TR LOC.N3,,,2091.0113,1,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N3.mp4,N5|N1|REVEAL|N3,N5|N3|GO|N2|HIDE|N1|JUMP|REVEAL,timó|pekli|girda|zilép,timó|zilép|kávler|murak|zsübe|pekli|bonip|girda,1,8.392799999,39.5723,timó pekli girda zilép,2137.3224,0,26,26,26,1,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N3.mp4,N5|N1|REVEAL|N3,N5|N3|GO|N2|HIDE|N1|JUMP|REVEAL,timó pekli girda zilép,timó|pekli|girda|zilép,timó|zilép|kávler|murak|zsübe|pekli|bonip|girda
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,SBJ.N1 REVEAL-INTR LOC.N5,,,2137.8322,1,SBJ-N1-REVEAL-INTR-LOC-N5.mp4,N1|REVEAL|N5,N1|REVEAL|Ab|N4|N5|HIDE|N3,pekli|girda|timó,pekli|girda|zsot|dabi|timó|zsübe|zilép,1,8.411,26.1747,pekli girda timó,2167.031,0,27,27,27,1,SBJ-N1-REVEAL-INTR-LOC-N5.mp4,N1|REVEAL|N5,N1|REVEAL|Ab|N4|N5|HIDE|N3,pekli girda timó,pekli|girda|timó,pekli|girda|zsot|dabi|timó|zsübe|zilép
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR LOC.N3,,,2167.5411,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N3.mp4,N5|N2|PUSH|N3,GO|N1|REVEAL|N2|N5|Ab|PUSH|N3,timó|murak|vánta|zilép,kávler|pekli|girda|murak|timó|zsot|vánta|zilép,1,5.7499,19.9022,timó murak vánta zilép,2190.0205,0,28,28,28,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N3.mp4,N5|N2|PUSH|N3,GO|N1|REVEAL|N2|N5|Ab|PUSH|N3,timó murak vánta zilép,timó|murak|vánta|zilép,kávler|pekli|girda|murak|timó|zsot|vánta|zilép
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 HIDE-TR LOC.N2,,,2190.5351,1,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,N5|N1|HIDE|N2,HIDE|N2|PUSH|N4|N1|JUMP|Ab|N5,timó|pekli|zsübe|murak,zsübe|murak|vánta|dabi|pekli|bonip|zsot|timó,1,7.039799999,28.8325,timó pekli zsübe murak,2222.208,0,29,29,29,1,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,N5|N1|HIDE|N2,HIDE|N2|PUSH|N4|N1|JUMP|Ab|N5,timó pekli zsübe murak,timó|pekli|zsübe|murak,zsübe|murak|vánta|dabi|pekli|bonip|zsot|timó
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR LOC.N4,,,2222.7183,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,N5|N2|PUSH|N4,N5|N4|REVEAL|N1|N2|GO|PUSH|N3,timó|murak|vánta|dabi,timó|dabi|girda|pekli|murak|kávler|vánta|zilép,1,5.898099998,35.4299,timó murak vánta dabi,2268.3956,0,30,30,30,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,N5|N2|PUSH|N4,N5|N4|REVEAL|N1|N2|GO|PUSH|N3,timó murak vánta dabi,timó|murak|vánta|dabi,timó|dabi|girda|pekli|murak|kávler|vánta|zilép
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 REVEAL-TR,,,2268.9048,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,GO|Aa|REVEAL|N3|N5|N1|JUMP,timó|zilép|girda,kávler|gyék|girda|zilép|timó|pekli|bonip,0,8.285400002,16.587,zilép timó girda,2289.74,0,31,31,31,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,GO|Aa|REVEAL|N3|N5|N1|JUMP,timó zilép girda,timó|zilép|girda,kávler|gyék|girda|zilép|timó|pekli|bonip
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 HIDE-TR LOC.N4,,,2290.2458,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp4,N5|N3|HIDE|N4,N4|N2|JUMP|REVEAL|N3|HIDE|N5|Ab,timó|zilép|zsübe|dabi,dabi|murak|bonip|girda|zilép|zsübe|timó|zsot,0,7.485599998,42.5833,timó zilép zsübe,2335.0334,0,32,32,32,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp4,N5|N3|HIDE|N4,N4|N2|JUMP|REVEAL|N3|HIDE|N5|Ab,timó zilép zsübe dabi,timó|zilép|zsübe|dabi,dabi|murak|bonip|girda|zilép|zsübe|timó|zsot
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,Aa SBJ.N5 JUMP-INTR,,,2335.5471,1,Aa-SBJ-N5-JUMP-INTR.mp4,Aa|N5|JUMP,JUMP|N4|GO|N1|Aa|Ab|N5,gyék|timó|bonip,bonip|dabi|kávler|pekli|gyék|zsot|timó,0,6.788300001,12.6527,timó bonip,2353.1937,0,33,33,33,1,Aa-SBJ-N5-JUMP-INTR.mp4,Aa|N5|JUMP,JUMP|N4|GO|N1|Aa|Ab|N5,gyék timó bonip,gyék|timó|bonip,bonip|dabi|kávler|pekli|gyék|zsot|timó
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,SBJ.N3 HIDE-INTR,,,2353.7094,1,SBJ-N3-HIDE-INTR.mp4,N3|HIDE,HIDE|Aa|REVEAL|GO|N2|N3,zilép|zsübe,zsübe|gyék|girda|kávler|murak|zilép,0,6.929200001,11.1904,gyék zilép zsübe,2368.311,0,34,34,34,1,SBJ-N3-HIDE-INTR.mp4,N3|HIDE,HIDE|Aa|REVEAL|GO|N2|N3,zilép zsübe,zilép|zsübe,zsübe|gyék|girda|kávler|murak|zilép
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,SBJ.N3 GO-INTR LOC.N2,,,2368.8151,1,SBJ-N3-GO-INTR-LOC-N2.mp4,N3|GO|N2,GO|PUSH|N3|Ab|N1|HIDE|N2,zilép|kávler|murak,kávler|vánta|zilép|zsot|pekli|zsübe|murak,1,14.0338,18.3621,zilép kávler murak,2390.3057,0,35,35,35,1,SBJ-N3-GO-INTR-LOC-N2.mp4,N3|GO|N2,GO|PUSH|N3|Ab|N1|HIDE|N2,zilép kávler murak,zilép|kávler|murak,kávler|vánta|zilép|zsot|pekli|zsübe|murak
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,SBJ.N1 HIDE-INTR LOC.N5,,,2390.8194,1,SBJ-N1-HIDE-INTR-LOC-N5.mp4,N1|HIDE|N5,Ab|PUSH|Aa|N5|N1|REVEAL|HIDE,pekli|zsübe|timó,zsot|vánta|gyék|timó|pekli|girda|zsübe,0,5.631900002,10.3322,pekli zsübe,2405.0962,0,36,36,36,1,SBJ-N1-HIDE-INTR-LOC-N5.mp4,N1|HIDE|N5,Ab|PUSH|Aa|N5|N1|REVEAL|HIDE,pekli zsübe timó,pekli|zsübe|timó,zsot|vánta|gyék|timó|pekli|girda|zsübe
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,SBJ.N1 JUMP-INTR LOC.N5,,,2405.615,1,SBJ-N1-JUMP-INTR-LOC-N5.mp4,N1|JUMP|N5,PUSH|N2|N1|N5|GO|JUMP|Aa,pekli|bonip|timó,vánta|murak|pekli|timó|kávler|bonip|gyék,0,5.873199999,11.2104,pekli timó bonip,2419.7468,0,37,37,37,1,SBJ-N1-JUMP-INTR-LOC-N5.mp4,N1|JUMP|N5,PUSH|N2|N1|N5|GO|JUMP|Aa,pekli bonip timó,pekli|bonip|timó,vánta|murak|pekli|timó|kávler|bonip|gyék
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,SBJ.N5 GO-INTR LOC.N3,,,2420.2642,1,SBJ-N5-GO-INTR-LOC-N3.mp4,N5|GO|N3,N5|N4|N3|PUSH|GO|HIDE|Aa,timó|kávler|zilép,timó|dabi|zilép|vánta|kávler|zsübe|gyék,0,8.468699999,1.1535,dabi zilép timó,2430.1396,0,38,38,38,1,SBJ-N5-GO-INTR-LOC-N3.mp4,N5|GO|N3,N5|N4|N3|PUSH|GO|HIDE|Aa,timó kávler zilép,timó|kávler|zilép,timó|dabi|zilép|vánta|kávler|zsübe|gyék
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,164057,2008.05.13,2026-05-08_21h51.40.303,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.88023952,,,,,,,,,,,,,,,SBJ.N5 HIDE-INTR LOC.N2,,,2430.6448,1,SBJ-N5-HIDE-INTR-LOC-N2.mp4,N5|HIDE|N2,HIDE|N2|JUMP|N5|Aa|N3|Ab,timó|zsübe|murak,zsübe|murak|bonip|timó|gyék|zilép|zsot,0,7.9761,9.310300001,gyék zsot murak bonip,2442.4003,0,39,39,39,1,SBJ-N5-HIDE-INTR-LOC-N2.mp4,N5|HIDE|N2,HIDE|N2|JUMP|N5|Aa|N3|Ab,timó zsübe murak,timó|zsübe|murak,zsübe|murak|bonip|timó|gyék|zilép|zsot
