wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate,comprehensionTrial.started,comprehension.sessionIndex,comprehension.correctPosition,comprehension.response,comprehension.rt,comprehension.correct,comprehension.t_sentenceAudioEnd,comprehension.t_lastChoiceClick,comprehensionTrial.stopped,comprehensionTrials_s1.thisRepN,comprehensionTrials_s1.thisTrialN,comprehensionTrials_s1.thisN,comprehensionTrials_s1.thisIndex,comprehensionTrials_s1.ran,sentence,video_correct,video_incorrect,productionTrial.started,production.sessionIndex,production.video,production.correct_words,production.all_words,production.correct_words_form,production.all_words_form,production.correct,production.t_firstVideoEnd,production.t_lastWordClick,production.response,productionTrial.stopped,productionTrials_s1.thisRepN,productionTrials_s1.thisTrialN,productionTrials_s1.thisN,productionTrials_s1.thisIndex,productionTrials_s1.ran,video,correct_words,all_words,sentence_form,correct_words_form,all_words_form,familiarityTrial.started,familiarity.testName,familiarity.thisN,familiarity.sessionIndex,familiarity.audio,familiarity.previous_encounters,familiarity.playAttemptTime,familiarity.rating,familiarity.playClickCount,familiarity.t_audioEnd,familiarity.t_lastLikertClick,familiarityTrial.stopped,chunkTest_s1.thisRepN,chunkTest_s1.thisTrialN,chunkTest_s1.thisN,chunkTest_s1.thisIndex,chunkTest_s1.ran,audio,previous_encounters,GJTest_s1.thisRepN,GJTest_s1.thisTrialN,GJTest_s1.thisN,GJTest_s1.thisIndex,GJTest_s1.ran,passiveTrials_s2.thisRepN,passiveTrials_s2.thisTrialN,passiveTrials_s2.thisN,passiveTrials_s2.thisIndex,passiveTrials_s2.ran
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 REVEAL-TR,,,2713.997,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,REVEAL|Ab|PUSH|N3|N5|Aa|N1,timó|zilép|girda,girda|zsot|vánta|zilép|timó|gyék|pekli,0,8.806,42.078,timó vánta pekli,2788.531,0,4,4,4,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,REVEAL|Ab|PUSH|N3|N5|Aa|N1,timó zilép girda,timó|zilép|girda,girda|zsot|vánta|zilép|timó|gyék|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N4 HIDE-INTR,,,2789.041,1,SBJ-N4-HIDE-INTR.mp4,N4|HIDE,Ab|GO|HIDE|N4|Aa|JUMP,dabi|zsübe,zsot|kávler|zsübe|dabi|gyék|bonip,1,8.722,14.093,dabi zsübe,2809.82,0,5,5,5,1,SBJ-N4-HIDE-INTR.mp4,N4|HIDE,Ab|GO|HIDE|N4|Aa|JUMP,dabi zsübe,dabi|zsübe,zsot|kávler|zsübe|dabi|gyék|bonip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 PUSH-TR,,,2810.331,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,N5|N4|PUSH,N5|Aa|N3|Ab|PUSH|N1|N4,timó|dabi|vánta,timó|gyék|zilép|zsot|vánta|pekli|dabi,0,8.767,27.785,dabi vánta timó,2849.4,0,6,6,6,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,N5|N4|PUSH,N5|Aa|N3|Ab|PUSH|N1|N4,timó dabi vánta,timó|dabi|vánta,timó|gyék|zilép|zsot|vánta|pekli|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N3 REVEAL-INTR,,,2849.918,1,SBJ-N3-REVEAL-INTR.mp4,N3|REVEAL,N1|N4|HIDE|N5|REVEAL|N3,zilép|girda,pekli|dabi|zsübe|timó|girda|zilép,0,5.208,25.547,pekli girda,2881.544,0,7,7,7,1,SBJ-N3-REVEAL-INTR.mp4,N3|REVEAL,N1|N4|HIDE|N5|REVEAL|N3,zilép girda,zilép|girda,pekli|dabi|zsübe|timó|girda|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 REVEAL-TR,,,2882.074,1,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,N5|N4|REVEAL,Ab|JUMP|N2|REVEAL|N5|PUSH|N4,timó|dabi|girda,zsot|bonip|murak|girda|timó|vánta|dabi,0,7.586,27.886,dabi murak vánta,2914.73,0,8,8,8,1,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,N5|N4|REVEAL,Ab|JUMP|N2|REVEAL|N5|PUSH|N4,timó dabi girda,timó|dabi|girda,zsot|bonip|murak|girda|timó|vánta|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N3 JUMP-INTR,,,2915.248,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,JUMP|PUSH|Aa|N3|Ab|GO,zilép|bonip,bonip|vánta|gyék|zilép|zsot|kávler,0,7.518,35.506,zilép kávler,3017.766,0,9,9,9,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,JUMP|PUSH|Aa|N3|Ab|GO,zilép bonip,zilép|bonip,bonip|vánta|gyék|zilép|zsot|kávler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 HIDE-TR,,,3018.281,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,N5|N4|HIDE,N4|N3|REVEAL|N5|HIDE|Aa|N1,timó|dabi|zsübe,dabi|zilép|girda|timó|zsübe|gyék|pekli,0,7.938,20.043,pekli zsübe dabi,3068.463,0,10,10,10,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,N5|N4|HIDE,N4|N3|REVEAL|N5|HIDE|Aa|N1,timó dabi zsübe,timó|dabi|zsübe,dabi|zilép|girda|timó|zsübe|gyék|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N2 REVEAL-INTR,,,3068.98,1,SBJ-N2-REVEAL-INTR.mp4,N2|REVEAL,HIDE|N2|GO|REVEAL|PUSH|N5,murak|girda,zsübe|murak|kávler|girda|vánta|timó,0,8.343,26.263,timó kávler,3102.842,0,11,11,11,1,SBJ-N2-REVEAL-INTR.mp4,N2|REVEAL,HIDE|N2|GO|REVEAL|PUSH|N5,murak girda,murak|girda,zsübe|murak|kávler|girda|vánta|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 HIDE-TR,,,3103.351,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,N5|N4|HIDE,Ab|HIDE|N4|N3|N2|GO|N5,timó|dabi|zsübe,zsot|zsübe|dabi|zilép|murak|kávler|timó,0,7.26,31.652,dabi zsübe murak,3141.847,0,12,12,12,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,N5|N4|HIDE,Ab|HIDE|N4|N3|N2|GO|N5,timó dabi zsübe,timó|dabi|zsübe,zsot|zsübe|dabi|zilép|murak|kávler|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N1 GO-INTR,,,3142.354,1,SBJ-N1-GO-INTR.mp4,N1|GO,HIDE|N2|N1|GO|REVEAL|N3,pekli|kávler,zsübe|murak|pekli|kávler|girda|zilép,0,98.035,129.71,pekli girda,3287.472,0,13,13,13,1,SBJ-N1-GO-INTR.mp4,N1|GO,HIDE|N2|N1|GO|REVEAL|N3,pekli kávler,pekli|kávler,zsübe|murak|pekli|kávler|girda|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 REVEAL-TR,,,3287.989,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,N5|N4|REVEAL|N3|PUSH|GO|N2,timó|zilép|girda,timó|dabi|girda|zilép|vánta|kávler|murak,0,7.515,61.167,murak vánta timó,3379.612,0,14,14,14,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,N5|N4|REVEAL|N3|PUSH|GO|N2,timó zilép girda,timó|zilép|girda,timó|dabi|girda|zilép|vánta|kávler|murak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N3 JUMP-INTR,,,3380.121,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,JUMP|N2|REVEAL|N5|N3|N4,zilép|bonip,bonip|murak|girda|timó|zilép|dabi,0,6.96,15.132,timó bonip,3403.903,0,15,15,15,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,JUMP|N2|REVEAL|N5|N3|N4,zilép bonip,zilép|bonip,bonip|murak|girda|timó|zilép|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N4 HIDE-INTR,,,3404.416,1,SBJ-N4-HIDE-INTR.mp4,N4|HIDE,GO|N4|Ab|N1|N2|HIDE,dabi|zsübe,kávler|dabi|zsot|pekli|murak|zsübe,0,7.828,12.096,dabi zsot,3423.985,0,16,16,16,1,SBJ-N4-HIDE-INTR.mp4,N4|HIDE,GO|N4|Ab|N1|N2|HIDE,dabi zsübe,dabi|zsübe,kávler|dabi|zsot|pekli|murak|zsübe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR,,,3424.515,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,N5|N2|PUSH,PUSH|N4|Ab|N1|N2|HIDE|N5,timó|murak|vánta,vánta|dabi|zsot|pekli|murak|zsübe|timó,0,7.09,46.629,pekli vánta murak,3479.927,0,17,17,17,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,N5|N2|PUSH,PUSH|N4|Ab|N1|N2|HIDE|N5,timó murak vánta,timó|murak|vánta,vánta|dabi|zsot|pekli|murak|zsübe|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N5 REVEAL-INTR,,,3480.44,1,SBJ-N5-REVEAL-INTR.mp4,N5|REVEAL,PUSH|N5|GO|REVEAL|JUMP|N4,timó|girda,vánta|timó|kávler|girda|bonip|dabi,1,8.736,58.824,timó girda,3547.071,0,18,18,18,1,SBJ-N5-REVEAL-INTR.mp4,N5|REVEAL,PUSH|N5|GO|REVEAL|JUMP|N4,timó girda,timó|girda,vánta|timó|kávler|girda|bonip|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N3 HIDE-INTR,,,3547.585,1,SBJ-N3-HIDE-INTR.mp4,N3|HIDE,N2|N3|N5|HIDE|N1|N4,zilép|zsübe,murak|zilép|timó|zsübe|pekli|dabi,0,8.281,24.537,pekli zsübe,3578.359,0,19,19,19,1,SBJ-N3-HIDE-INTR.mp4,N3|HIDE,N2|N3|N5|HIDE|N1|N4,zilép zsübe,zilép|zsübe,murak|zilép|timó|zsübe|pekli|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR,,,3578.871,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,N5|N2|PUSH,JUMP|N1|N2|N3|PUSH|Ab|N5,timó|murak|vánta,bonip|pekli|murak|zilép|vánta|zsot|timó,0,7.136,22.673,pekli murak vánta,3618.443,0,20,20,20,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,N5|N2|PUSH,JUMP|N1|N2|N3|PUSH|Ab|N5,timó murak vánta,timó|murak|vánta,bonip|pekli|murak|zilép|vánta|zsot|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 PUSH-TR,,,3618.958,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,N5|N1|PUSH,JUMP|GO|PUSH|N1|Ab|Aa|N5,timó|pekli|vánta,bonip|kávler|vánta|pekli|zsot|gyék|timó,0,6.109,45.146,pekli timó kávler,3669.162,0,21,21,21,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,N5|N1|PUSH,JUMP|GO|PUSH|N1|Ab|Aa|N5,timó pekli vánta,timó|pekli|vánta,bonip|kávler|vánta|pekli|zsot|gyék|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 HIDE-TR LOC.N3,,,3669.692,1,OBJ-N5-SBJ-N2-HIDE-TR-LOC-N3.mp4,N5|N2|HIDE|N3,Aa|N5|N2|HIDE|N4|N1|GO|N3,timó|murak|zsübe|zilép,gyék|timó|murak|zsübe|dabi|pekli|kávler|zilép,0,7.238,27.325,timó pekli zsübe,3703.499,0,22,22,22,1,OBJ-N5-SBJ-N2-HIDE-TR-LOC-N3.mp4,N5|N2|HIDE|N3,Aa|N5|N2|HIDE|N4|N1|GO|N3,timó murak zsübe zilép,timó|murak|zsübe|zilép,gyék|timó|murak|zsübe|dabi|pekli|kávler|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N4 REVEAL-INTR LOC.N3,,,3704.015,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,N4|REVEAL|N3,N2|N3|Aa|N5|PUSH|REVEAL|N4,dabi|girda|zilép,murak|zilép|gyék|timó|vánta|girda|dabi,0,7.487,34.103,dabi vánta timó,3754.803,0,23,23,23,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,N4|REVEAL|N3,N2|N3|Aa|N5|PUSH|REVEAL|N4,dabi girda zilép,dabi|girda|zilép,murak|zilép|gyék|timó|vánta|girda|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N4 REVEAL-INTR LOC.N3,,,3755.31,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,N4|REVEAL|N3,HIDE|PUSH|Ab|N3|REVEAL|GO|N4,dabi|girda|zilép,zsübe|vánta|zsot|zilép|girda|kávler|dabi,0,6.936,51.502,dabi kávler zilép,3816.496,0,24,24,24,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,N4|REVEAL|N3,HIDE|PUSH|Ab|N3|REVEAL|GO|N4,dabi girda zilép,dabi|girda|zilép,zsübe|vánta|zsot|zilép|girda|kávler|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 PUSH-TR LOC.N2,,,3817.009,1,OBJ-N5-SBJ-N1-PUSH-TR-LOC-N2.mp4,N5|N1|PUSH|N2,N1|N2|HIDE|PUSH|N5|GO|REVEAL|N3,timó|pekli|vánta|murak,pekli|murak|zsübe|vánta|timó|kávler|girda|zilép,0,8.465,72.444,timó kávler zilép pekli,3928.874,0,25,25,25,1,OBJ-N5-SBJ-N1-PUSH-TR-LOC-N2.mp4,N5|N1|PUSH|N2,N1|N2|HIDE|PUSH|N5|GO|REVEAL|N3,timó pekli vánta murak,timó|pekli|vánta|murak,pekli|murak|zsübe|vánta|timó|kávler|girda|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 REVEAL-TR LOC.N3,,,3929.387,1,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N3.mp4,N5|N1|REVEAL|N3,N5|N3|GO|N2|HIDE|N1|JUMP|REVEAL,timó|pekli|girda|zilép,timó|zilép|kávler|murak|zsübe|pekli|bonip|girda,0,8.851,42.729,timó kávler pekli bonip,3981.394,0,26,26,26,1,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N3.mp4,N5|N1|REVEAL|N3,N5|N3|GO|N2|HIDE|N1|JUMP|REVEAL,timó pekli girda zilép,timó|pekli|girda|zilép,timó|zilép|kávler|murak|zsübe|pekli|bonip|girda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N1 REVEAL-INTR LOC.N5,,,3981.902,1,SBJ-N1-REVEAL-INTR-LOC-N5.mp4,N1|REVEAL|N5,N1|REVEAL|Ab|N4|N5|HIDE|N3,pekli|girda|timó,pekli|girda|zsot|dabi|timó|zsübe|zilép,0,18.402,35.772,timó dabi zsot,4042.646,0,27,27,27,1,SBJ-N1-REVEAL-INTR-LOC-N5.mp4,N1|REVEAL|N5,N1|REVEAL|Ab|N4|N5|HIDE|N3,pekli girda timó,pekli|girda|timó,pekli|girda|zsot|dabi|timó|zsübe|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR LOC.N3,,,4043.163,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N3.mp4,N5|N2|PUSH|N3,GO|N1|REVEAL|N2|N5|Ab|PUSH|N3,timó|murak|vánta|zilép,kávler|pekli|girda|murak|timó|zsot|vánta|zilép,0,6.892,42.238,timó vánta pekli zilép,4094.483,0,28,28,28,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N3.mp4,N5|N2|PUSH|N3,GO|N1|REVEAL|N2|N5|Ab|PUSH|N3,timó murak vánta zilép,timó|murak|vánta|zilép,kávler|pekli|girda|murak|timó|zsot|vánta|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 HIDE-TR LOC.N2,,,4094.999,1,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,N5|N1|HIDE|N2,HIDE|N2|PUSH|N4|N1|JUMP|Ab|N5,timó|pekli|zsübe|murak,zsübe|murak|vánta|dabi|pekli|bonip|zsot|timó,0,7.12,37.915,timó zsot murak,4142.453,0,29,29,29,1,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,N5|N1|HIDE|N2,HIDE|N2|PUSH|N4|N1|JUMP|Ab|N5,timó pekli zsübe murak,timó|pekli|zsübe|murak,zsübe|murak|vánta|dabi|pekli|bonip|zsot|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR LOC.N4,,,4142.965,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,N5|N2|PUSH|N4,N5|N4|REVEAL|N1|N2|GO|PUSH|N3,timó|murak|vánta|dabi,timó|dabi|girda|pekli|murak|kávler|vánta|zilép,0,6.255,43.678,timó vánta pekli dabi,4193.812,0,30,30,30,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,N5|N2|PUSH|N4,N5|N4|REVEAL|N1|N2|GO|PUSH|N3,timó murak vánta dabi,timó|murak|vánta|dabi,timó|dabi|girda|pekli|murak|kávler|vánta|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 REVEAL-TR,,,4194.329,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,GO|Aa|REVEAL|N3|N5|N1|JUMP,timó|zilép|girda,kávler|gyék|girda|zilép|timó|pekli|bonip,0,14.151,56.854,zilép kávler pekli,4257.391,0,31,31,31,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,GO|Aa|REVEAL|N3|N5|N1|JUMP,timó zilép girda,timó|zilép|girda,kávler|gyék|girda|zilép|timó|pekli|bonip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 HIDE-TR LOC.N4,,,4257.91,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp4,N5|N3|HIDE|N4,N4|N2|JUMP|REVEAL|N3|HIDE|N5|Ab,timó|zilép|zsübe|dabi,dabi|murak|bonip|girda|zilép|zsübe|timó|zsot,0,7.538,43.788,zilép zsot murak,4316.354,0,32,32,32,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp4,N5|N3|HIDE|N4,N4|N2|JUMP|REVEAL|N3|HIDE|N5|Ab,timó zilép zsübe dabi,timó|zilép|zsübe|dabi,dabi|murak|bonip|girda|zilép|zsübe|timó|zsot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,Aa SBJ.N5 JUMP-INTR,,,4316.87,1,Aa-SBJ-N5-JUMP-INTR.mp4,Aa|N5|JUMP,JUMP|N4|GO|N1|Aa|Ab|N5,gyék|timó|bonip,bonip|dabi|kávler|pekli|gyék|zsot|timó,0,5.836,29.603,pekli kávler,4356.196,0,33,33,33,1,Aa-SBJ-N5-JUMP-INTR.mp4,Aa|N5|JUMP,JUMP|N4|GO|N1|Aa|Ab|N5,gyék timó bonip,gyék|timó|bonip,bonip|dabi|kávler|pekli|gyék|zsot|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N3 HIDE-INTR,,,4356.71,1,SBJ-N3-HIDE-INTR.mp4,N3|HIDE,HIDE|Aa|REVEAL|GO|N2|N3,zilép|zsübe,zsübe|gyék|girda|kávler|murak|zilép,0,7.146,35.005,murak zsübe,4399.06,0,34,34,34,1,SBJ-N3-HIDE-INTR.mp4,N3|HIDE,HIDE|Aa|REVEAL|GO|N2|N3,zilép zsübe,zilép|zsübe,zsübe|gyék|girda|kávler|murak|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
